MATCHER,NRACTIONS,NRROOTS,TIME,NROPTIONS,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
ChangeDistiller,7,5,31,4,,,,0.899,4,0.6,0.899,,,,
ChangeDistiller,5,3,31,4,,,,0.899,4,0.8,0.1,,,,
ChangeDistiller,5,3,30,4,,,,0.899,4,0.8,0.3,,,,
ChangeDistiller,5,3,26,4,,,,0.899,4,0.8,0.5,,,,
ChangeDistiller,7,5,32,4,,,,0.899,4,0.8,0.7,,,,
ChangeDistiller,7,5,27,4,,,,0.899,4,0.8,0.899,,,,
ChangeDistiller,65,56,32,4,,,,0.899,4,1.0,0.1,,,,
ChangeDistiller,65,56,28,4,,,,0.899,4,1.0,0.3,,,,
ChangeDistiller,65,56,27,4,,,,0.899,4,1.0,0.5,,,,
ChangeDistiller,66,55,30,4,,,,0.899,4,1.0,0.7,,,,
ChangeDistiller,66,55,29,4,,,,0.899,4,1.0,0.899,,,,
ChangeDistiller,5,3,33,4,,,,0.899,6,0.2,0.1,,,,
ChangeDistiller,5,3,28,4,,,,0.899,6,0.2,0.3,,,,
ChangeDistiller,5,3,29,4,,,,0.899,6,0.2,0.5,,,,
ChangeDistiller,7,5,30,4,,,,0.899,6,0.2,0.7,,,,
ChangeDistiller,7,5,27,4,,,,0.899,6,0.2,0.899,,,,
ChangeDistiller,5,3,27,4,,,,0.899,6,0.4,0.1,,,,
ChangeDistiller,5,3,26,4,,,,0.899,6,0.4,0.3,,,,
ChangeDistiller,5,3,28,4,,,,0.899,6,0.4,0.5,,,,
ChangeDistiller,7,5,29,4,,,,0.899,6,0.4,0.7,,,,
ChangeDistiller,7,5,29,4,,,,0.899,6,0.4,0.899,,,,
ChangeDistiller,5,3,27,4,,,,0.899,6,0.6,0.1,,,,
ChangeDistiller,5,3,48,4,,,,0.899,6,0.6,0.3,,,,
ChangeDistiller,5,3,36,4,,,,0.899,6,0.6,0.5,,,,
ChangeDistiller,7,5,43,4,,,,0.899,6,0.6,0.7,,,,
ChangeDistiller,7,5,32,4,,,,0.899,6,0.6,0.899,,,,
ChangeDistiller,5,3,29,4,,,,0.899,6,0.8,0.1,,,,
ChangeDistiller,5,3,26,4,,,,0.899,6,0.8,0.3,,,,
ChangeDistiller,5,3,30,4,,,,0.899,6,0.8,0.5,,,,
ChangeDistiller,7,5,27,4,,,,0.899,6,0.8,0.7,,,,
ChangeDistiller,7,5,27,4,,,,0.899,6,0.8,0.899,,,,
ChangeDistiller,65,56,28,4,,,,0.899,6,1.0,0.1,,,,
ChangeDistiller,65,56,29,4,,,,0.899,6,1.0,0.3,,,,
ChangeDistiller,65,56,27,4,,,,0.899,6,1.0,0.5,,,,
ChangeDistiller,66,55,28,4,,,,0.899,6,1.0,0.7,,,,
ChangeDistiller,66,55,29,4,,,,0.899,6,1.0,0.899,,,,
