config,best_time_avg,best_time_median,notbest_time_avg,notbest_time_median,Mann-Whitney_U_stat,Mann-Whitney_U_p
ClassicGumtree_0.6_200_5,110.81292294258895,111.0,1555.3948133450233,761.0,1623363.5,0.0
ClassicGumtree_0.6_300_1,1075.4070511038203,441.0,1808.4834502276362,897.0,49128289.0,0.0
ClassicGumtree_0.6_300_2,170.99942668768813,157.0,1716.327076075087,882.0,4439258.0,0.0
ClassicGumtree_0.6_300_3,155.81422866439877,154.0,1703.2334686327904,875.0,3896479.0,0.0
ClassicGumtree_0.6_300_4,155.10728654447922,153.0,1699.1981349592663,873.0,3946311.0,0.0
ClassicGumtree_0.6_300_5,154.87074626865672,153.0,1697.8230387390615,872.0,3936049.5,0.0
ClassicGumtree_0.6_400_1,1104.9528188515596,451.0,1849.2741889175998,934.0,45163230.5,0.0
ClassicGumtree_0.6_400_2,208.1241134751773,189.0,1854.0556541654737,992.0,6771226.0,0.0
ClassicGumtree_0.6_400_3,195.69463403153682,186.0,1835.8336812411849,982.0,6547295.0,0.0
ClassicGumtree_0.6_400_4,195.19997627802158,186.0,1829.4343990560208,977.0,6699762.5,0.0
ClassicGumtree_0.6_400_5,194.79479871749197,185.0,1828.1494723843737,976.0,6676289.5,0.0
ClassicGumtree_0.6_500_1,1126.6446351931331,465.0,1860.1813850063531,953.0,43032541.5,2.45929585145894e-301
ClassicGumtree_0.6_500_2,242.14907690788823,219.0,1975.4747028439854,1089.0,9130291.0,0.0
ClassicGumtree_0.6_500_3,230.82140318814092,216.0,1950.3099383055403,1074.0,9200818.0,0.0
ClassicGumtree_0.6_500_4,230.23215381468603,215.0,1942.5224633716334,1069.0,9409936.0,0.0
ClassicGumtree_0.6_500_5,229.92090163934427,215.0,1940.53241864983,1067.0,9413298.5,0.0
ClassicGumtree_0.6_600_1,1137.4114048934491,480.0,1881.5054040144107,972.0,41422233.0,3.632506565816975e-266
ClassicGumtree_0.6_600_2,275.25816993464053,243.0,2089.6920387305004,1185.5,11565779.5,0.0
ClassicGumtree_0.6_600_3,264.73949351002994,240.0,2058.1305263157897,1167.0,11922225.0,0.0
ClassicGumtree_0.6_600_4,264.1949323088181,240.0,2047.634734846008,1159.0,12204279.0,0.0
ClassicGumtree_0.6_600_5,263.57039346968725,240.0,2044.1496509883227,1156.0,12196843.5,0.0
ClassicGumtree_0.6_700_1,1146.9003688246141,494.0,1891.2244266472514,993.0,40286086.5,1.7743513184643365e-237
ClassicGumtree_0.6_700_2,305.2415588642096,265.0,2190.638549013963,1279.0,13807412.5,0.0
ClassicGumtree_0.6_700_3,295.3102266075759,263.0,2151.7091432180196,1252.0,14410925.5,0.0
ClassicGumtree_0.6_700_4,294.71007163927516,262.0,2138.9114532534486,1243.0,14755270.5,0.0
ClassicGumtree_0.6_700_5,294.23707333558633,262.0,2134.638852219829,1239.0,14782686.0,0.0
ClassicGumtree_0.6_800_1,1153.6315057322397,502.0,1898.8726199543032,1008.5,39576350.5,2.0992482346453247e-212
ClassicGumtree_0.6_800_2,333.4415485444292,286.0,2282.8395619543576,1370.0,15912001.0,0.0
ClassicGumtree_0.6_800_3,324.4276320939335,284.0,2236.8882685722792,1333.5,16778952.0,0.0
ClassicGumtree_0.6_800_4,323.7666508838384,283.0,2221.591422455156,1322.0,17184707.5,0.0
ClassicGumtree_0.6_800_5,323.38664768232877,283.0,2216.9111520058887,1317.0,17241065.5,0.0
ClassicGumtree_0.6_900_1,1159.6740247383445,509.0,1898.8601811736905,1017.5,39139676.0,5.2505018376038174e-192
ClassicGumtree_0.6_900_2,360.3186646433991,306.0,2366.693879205513,1455.0,17881179.5,0.0
ClassicGumtree_0.6_900_3,351.62910170749814,302.0,2312.9263447192775,1414.0,18953248.0,0.0
ClassicGumtree_0.6_900_4,350.7624859603145,301.0,2294.553724148655,1399.0,19403569.0,0.0
ClassicGumtree_0.6_900_5,350.25097597597596,300.0,2288.653366390331,1396.0,19469279.0,0.0
ClassicGumtree_0.6_1000_1,1176.4730278696268,515.0,1849.2865841282728,1031.0,38780673.5,9.89894022306575e-174
ClassicGumtree_0.6_1000_2,385.56492563126943,321.0,2441.266621148758,1535.0,19689599.5,0.0
ClassicGumtree_0.6_1000_3,377.4257496092085,318.0,2380.767023907667,1488.0,20971106.5,0.0
ClassicGumtree_0.6_1000_4,376.65066284485846,317.0,2360.204126569891,1471.0,21485555.5,0.0
ClassicGumtree_0.6_1000_5,375.9345216703802,316.0,2352.98156569758,1466.0,21555140.5,0.0
ClassicGumtree_0.6_1100_1,1182.683958499601,520.0,1840.4105131414267,1004.0,38508605.5,1.4680449201741525e-156
ClassicGumtree_0.6_1100_2,410.2844770153231,335.5,2510.8967464372145,1614.0,21406454.0,0.0
ClassicGumtree_0.6_1100_3,402.0418977202711,332.0,2441.9535184546394,1563.5,22844284.5,0.0
ClassicGumtree_0.6_1100_4,400.9448742746615,331.0,2418.269738523124,1541.0,23387900.0,0.0
ClassicGumtree_0.6_1100_5,400.14400554400555,331.0,2410.012206493176,1533.0,23470144.0,0.0
ClassicGumtree_0.6_1200_1,1185.4245838788106,523.0,1839.2056948576285,967.0,38366309.0,1.945104957051616e-144
ClassicGumtree_0.6_1200_2,433.5536912751678,349.0,2573.0407723310527,1695.0,22975056.5,0.0
ClassicGumtree_0.6_1200_3,425.1291135881104,345.0,2496.149519273969,1629.0,24551123.0,0.0
ClassicGumtree_0.6_1200_4,423.9968530297958,344.0,2469.943533374701,1607.0,25142487.0,0.0
ClassicGumtree_0.6_1200_5,423.04420854608975,343.0,2460.407475976373,1598.0,25231708.0,0.0
ClassicGumtree_0.6_1300_1,1191.5949744067009,526.0,1825.003475993917,931.0,38229846.0,8.23520877552258e-130
ClassicGumtree_0.6_1300_2,454.02019630049074,359.5,2624.539974681079,1759.0,24300777.0,0.0
ClassicGumtree_0.6_1300_3,446.24893314367,356.0,2541.8559716787777,1694.0,26053220.0,0.0
ClassicGumtree_0.6_1300_4,445.18471877854626,355.0,2513.5835629017447,1668.0,26694170.5,0.0
ClassicGumtree_0.6_1300_5,444.2210436718392,354.0,2503.232061347453,1660.5,26799568.0,0.0
ClassicGumtree_0.6_1400_1,1195.0384597541174,528.0,1817.7199206698986,906.5,38140835.5,7.4261686805972374e-121
ClassicGumtree_0.6_1400_2,472.05018805105124,369.0,2666.4596117090837,1813.0,25429671.5,0.0
ClassicGumtree_0.6_1400_3,464.6146341463415,365.0,2578.321010178606,1745.5,27313180.0,0.0
ClassicGumtree_0.6_1400_4,463.6735489644592,364.0,2548.550373663797,1720.0,27999543.0,0.0
ClassicGumtree_0.6_1400_5,462.55417976518896,362.0,2537.2468277093712,1708.0,28107784.0,0.0
ClassicGumtree_0.6_1500_1,1197.7680173929134,531.0,1813.375949932946,881.5,38081195.0,1.4816579691249368e-111
ClassicGumtree_0.6_1500_2,490.4517514671184,379.0,2706.026488002493,1872.0,26539311.5,0.0
ClassicGumtree_0.6_1500_3,483.3792803430489,374.0,2612.6679200474964,1795.0,28551065.0,0.0
ClassicGumtree_0.6_1500_4,482.2683140993477,373.0,2580.801441230889,1769.0,29261836.0,0.0
ClassicGumtree_0.6_1500_5,481.2564360798137,372.0,2568.7087726085697,1758.0,29392977.5,0.0
ClassicGumtree_0.6_1600_1,1200.8344483920084,533.0,1805.9986422267482,862.0,38049687.5,2.342754947037011e-103
ClassicGumtree_0.6_1600_2,508.07562775199335,388.0,2740.242725716731,1920.5,27555879.5,0.0
ClassicGumtree_0.6_1600_3,500.44899706457926,382.0,2640.765464702895,1841.0,29632231.0,0.0
ClassicGumtree_0.6_1600_4,499.1569232668683,381.0,2606.9196125424405,1810.0,30363552.0,0.0
ClassicGumtree_0.6_1600_5,498.1641060587288,380.0,2594.4303847679494,1798.0,30507330.0,0.0
ClassicGumtree_0.6_1700_1,1201.9482266236757,534.0,1805.5903696942037,852.5,38024858.0,5.070027165713091e-98
ClassicGumtree_0.6_1700_2,523.6308622410048,395.0,2768.095238095238,1963.5,28420229.0,0.0
ClassicGumtree_0.6_1700_3,516.0723334942085,390.0,2663.891464809232,1883.0,30584807.0,0.0
ClassicGumtree_0.6_1700_4,514.4773101053786,389.0,2628.2550280755486,1849.0,31323665.5,0.0
ClassicGumtree_0.6_1700_5,513.4306149896075,387.0,2615.008411025537,1839.0,31475677.5,0.0
ClassicGumtree_0.6_1800_1,1204.782155005976,537.0,1797.5021904542311,835.0,38018645.0,3.776656588069658e-91
ClassicGumtree_0.6_1800_2,539.9285300590757,401.0,2794.511764043679,2006.0,29293771.5,0.0
ClassicGumtree_0.6_1800_3,532.6431377216998,397.0,2685.927499201533,1923.0,31557405.0,0.0
ClassicGumtree_0.6_1800_4,531.0217548076923,395.0,2648.7390305056415,1892.0,32324352.0,0.0
ClassicGumtree_0.6_1800_5,530.2025087444216,394.0,2634.983720447947,1878.0,32502823.5,0.0
ClassicGumtree_0.6_1900_1,1205.9805802956569,538.0,1795.2956602459967,825.0,38009040.0,4.344502313345288e-87
ClassicGumtree_0.6_1900_2,555.7854322824284,408.0,2817.5231230538575,2047.0,30113748.5,0.0
ClassicGumtree_0.6_1900_3,548.813697824809,404.0,2704.7431682090364,1960.0,32473990.5,0.0
ClassicGumtree_0.6_1900_4,547.4571191168616,402.0,2666.434582932821,1927.0,33284024.5,0.0
ClassicGumtree_0.6_1900_5,546.7570416244864,401.0,2652.593024488498,1915.0,33478518.5,0.0
ClassicGumtree_0.6_2000_1,1209.5774202420241,539.0,1781.6273684210526,814.0,38022748.0,9.023272453178015e-82
ClassicGumtree_0.6_2000_2,573.1917165781445,416.0,2840.428503787879,2094.0,30983996.5,0.0
ClassicGumtree_0.6_2000_3,566.1853808639108,411.0,2722.81908371419,1994.0,33425322.0,0.0
ClassicGumtree_0.6_2000_4,564.7620164126612,409.0,2683.0301573426573,1851.0,34258848.5,0.0
ClassicGumtree_0.6_2000_5,563.8624117647058,407.0,2668.3221331021027,1804.0,34453911.5,0.0
ClassicGumtree_0.7_100_1,937.2430684824141,354.0,1540.7417858038625,732.0,54554849.5,0.0
ClassicGumtree_0.7_100_2,77.3963155408597,64.0,1411.7895653616456,654.0,621145.5,0.0
ClassicGumtree_0.7_100_3,61.170648464163826,63.0,1409.2110899768443,652.0,253674.5,0.0
ClassicGumtree_0.7_100_4,60.65880039331367,62.0,1408.2518800099165,652.0,241694.0,0.0
ClassicGumtree_0.7_100_5,60.591736350221346,62.0,1406.5364686468647,651.0,238931.5,0.0
ClassicGumtree_0.7_200_1,1007.382726100821,398.0,1690.59186720534,829.5,55103402.5,0.0
ClassicGumtree_0.7_200_2,124.1498426023085,114.0,1566.6961405798452,769.0,2085749.0,0.0
ClassicGumtree_0.7_200_3,111.90321883776194,111.0,1559.447736320711,765.0,1644238.0,0.0
ClassicGumtree_0.7_200_4,111.10333551340746,111.0,1556.6758754504297,762.5,1640265.0,0.0
ClassicGumtree_0.7_200_5,110.7735807860262,111.0,1555.3364710225176,761.0,1619662.5,0.0
ClassicGumtree_0.7_300_1,1047.2229288006656,410.5,1768.2051917277035,884.0,50667734.0,0.0
ClassicGumtree_0.7_300_2,167.7265906795556,156.0,1713.8798630563335,881.0,4232220.5,0.0
ClassicGumtree_0.7_300_3,155.7600710900474,153.0,1702.537027526705,875.0,3898892.5,0.0
ClassicGumtree_0.7_300_4,155.0557626360519,153.0,1698.8994416269659,873.0,3940988.5,0.0
ClassicGumtree_0.7_300_5,154.94281875186624,153.0,1697.5690308054448,871.5,3942116.0,0.0
ClassicGumtree_0.7_400_1,1071.2586397261787,415.0,1830.1785758978851,946.0,46554431.0,0.0
ClassicGumtree_0.7_400_2,205.65727753506553,188.0,1851.1448969101605,990.0,6654225.0,0.0
ClassicGumtree_0.7_400_3,195.57181571815718,186.0,1834.8752255299955,981.0,6561465.0,0.0
ClassicGumtree_0.7_400_4,194.80116334283002,186.0,1828.9805661649068,977.0,6661076.5,0.0
ClassicGumtree_0.7_400_5,194.75017818959373,185.0,1827.8955609181212,976.0,6674917.0,0.0
ClassicGumtree_0.7_500_1,1088.6115938957184,434.0,1864.7974823627058,976.0,44269219.0,0.0
ClassicGumtree_0.7_500_2,239.9777733677317,218.0,1971.3483250620347,1087.5,9060582.5,0.0
ClassicGumtree_0.7_500_3,230.35218142987898,215.0,1948.9126136571672,1073.0,9192007.0,0.0
ClassicGumtree_0.7_500_4,230.22608695652173,215.0,1942.2138341842938,1069.0,9413142.0,0.0
ClassicGumtree_0.7_500_5,229.71816690588477,215.0,1940.0295545575918,1067.0,9397357.0,0.0
ClassicGumtree_0.7_600_1,1097.404807246899,455.0,1903.9899580335732,1015.0,42409895.0,0.0
ClassicGumtree_0.7_600_2,273.20900292994764,243.0,2084.0680463465274,1182.0,11546625.5,0.0
ClassicGumtree_0.7_600_3,264.24454148471614,240.0,2055.543054187192,1165.0,11923636.0,0.0
ClassicGumtree_0.7_600_4,263.81538461538463,240.0,2046.50721986279,1158.0,12174840.5,0.0
ClassicGumtree_0.7_600_5,263.6315692928552,240.0,2044.1061386913693,1156.0,12204741.5,0.0
ClassicGumtree_0.7_700_1,1106.340830013615,469.0,1927.5117243579518,1044.0,41167534.5,0.0
ClassicGumtree_0.7_700_2,303.47665767312566,264.0,2184.078615450767,1275.0,13836791.0,0.0
ClassicGumtree_0.7_700_3,295.1121346620886,262.0,2149.5331137430794,1250.0,14445698.5,0.0
ClassicGumtree_0.7_700_4,294.51560391363023,262.0,2137.9163823713707,1243.0,14747873.0,0.0
ClassicGumtree_0.7_700_5,294.3175904021629,262.0,2134.572639477524,1239.0,14792683.5,0.0
ClassicGumtree_0.7_800_1,1113.5617329954787,479.0,1944.0686537173476,1066.0,40401834.0,0.0
ClassicGumtree_0.7_800_2,332.0536548029085,286.0,2275.7497521921464,1364.0,16001186.0,0.0
ClassicGumtree_0.7_800_3,324.19562490199155,284.0,2234.123299888517,1332.0,16824194.5,0.0
ClassicGumtree_0.7_800_4,323.70214782059384,283.0,2220.5316119513095,1320.0,17188980.5,0.0
ClassicGumtree_0.7_800_5,323.32840189873417,282.5,2216.686612202841,1317.0,17238695.5,0.0
ClassicGumtree_0.7_900_1,1118.8718931132723,490.0,1958.3216027874564,1092.0,39835071.0,4.840994435297413e-298
ClassicGumtree_0.7_900_2,359.0227157268307,305.0,2358.422347720855,1448.0,18005201.5,0.0
ClassicGumtree_0.7_900_3,351.3851416672864,302.0,2309.6476720489104,1412.0,19008420.5,0.0
ClassicGumtree_0.7_900_4,350.542940647482,301.0,2293.120329371553,1399.0,19401141.0,0.0
ClassicGumtree_0.7_900_5,350.1617481414733,300.0,2288.2949651432996,1395.0,19465281.5,0.0
ClassicGumtree_0.7_1000_1,1135.792086435976,496.0,1924.3691891891892,1113.5,39439909.0,3.2787342136783087e-273
ClassicGumtree_0.7_1000_2,384.38032376849856,321.0,2431.893709143391,1525.0,19841945.5,0.0
ClassicGumtree_0.7_1000_3,377.20476868327404,317.0,2377.0665624485764,1484.0,21037224.0,0.0
ClassicGumtree_0.7_1000_4,376.4266245875771,317.0,2358.357881873727,1470.0,21485428.0,0.0
ClassicGumtree_0.7_1000_5,375.8333572969087,316.0,2352.614272956077,1465.0,21550147.5,0.0
ClassicGumtree_0.7_1100_1,1141.8173568877305,501.0,1926.558861818858,1139.0,39126824.0,7.320353415544866e-249
ClassicGumtree_0.7_1100_2,408.7038425492034,335.0,2499.5304123252295,1607.0,21561091.5,0.0
ClassicGumtree_0.7_1100_3,401.6575661956373,332.0,2437.346666666667,1560.0,22909357.0,0.0
ClassicGumtree_0.7_1100_4,400.4885522584215,331.0,2415.5714285714284,1538.0,23381248.5,0.0
ClassicGumtree_0.7_1100_5,400.08664910578125,331.0,2409.4010677061265,1531.0,23469884.5,0.0
ClassicGumtree_0.7_1200_1,1144.4719435510967,506.0,1932.4042957612621,1113.0,38954061.0,1.935576248708665e-231
ClassicGumtree_0.7_1200_2,431.96971465629053,348.0,2560.1812005583993,1688.0,23154994.0,0.0
ClassicGumtree_0.7_1200_3,424.7080646233628,345.0,2490.9641577060934,1624.0,24622970.5,0.0
ClassicGumtree_0.7_1200_4,423.47250905189753,343.0,2466.8339231994337,1604.0,25130534.0,0.0
ClassicGumtree_0.7_1200_5,422.8454093292109,343.0,2459.590977178606,1597.0,25222823.0,0.0
ClassicGumtree_0.7_1300_1,1151.3118977196832,511.0,1924.3942701227832,1064.0,38825769.0,3.4372782464733545e-210
ClassicGumtree_0.7_1300_2,452.2588071595724,359.0,2609.8274729520867,1749.0,24493307.5,0.0
ClassicGumtree_0.7_1300_3,445.7805352167433,356.0,2536.1044859292283,1690.0,26130335.0,0.0
ClassicGumtree_0.7_1300_4,444.5038557051366,355.0,2509.9897379512554,1663.5,26676777.5,0.0
ClassicGumtree_0.7_1300_5,444.1184831019125,354.0,2502.4355324390913,1660.0,26798278.5,0.0
ClassicGumtree_0.7_1400_1,1155.0152947323422,515.0,1922.8829365079366,1022.0,38731812.5,1.2247977959840976e-195
ClassicGumtree_0.7_1400_2,470.6835388141999,369.0,2651.5774029344248,1804.0,25665552.5,0.0
ClassicGumtree_0.7_1400_3,464.28564174177984,365.0,2572.543896601245,1740.0,27406370.0,0.0
ClassicGumtree_0.7_1400_4,462.946792162889,363.0,2544.506180994621,1716.0,27984747.5,0.0
ClassicGumtree_0.7_1400_5,462.5255390143737,363.0,2536.7039090396543,1708.0,28113172.5,0.0
ClassicGumtree_0.7_1500_1,1157.4998107136098,518.0,1924.6183467741935,995.0,38678675.5,3.6816100087910455e-182
ClassicGumtree_0.7_1500_2,489.2969063392694,378.0,2690.630938884881,1860.0,26805050.5,0.0
ClassicGumtree_0.7_1500_3,482.9811931747416,373.5,2606.3680836374397,1790.0,28647086.5,0.0
ClassicGumtree_0.7_1500_4,481.55346149013695,372.0,2576.6068965517243,1764.0,29251442.5,0.0
ClassicGumtree_0.7_1500_5,481.1523012025436,372.0,2568.0613941796382,1756.0,29393352.5,0.0
ClassicGumtree_0.7_1600_1,1161.1413617502828,520.0,1920.5095189355168,964.0,38663249.5,6.319462016460903e-169
ClassicGumtree_0.7_1600_2,507.03903167961744,387.0,2724.0816001697794,1910.0,27844078.0,0.0
ClassicGumtree_0.7_1600_3,500.01709873138446,382.0,2633.8966599190285,1836.5,29733554.5,0.0
ClassicGumtree_0.7_1600_4,498.3540288170181,381.0,2602.33549093806,1806.5,30351185.0,0.0
ClassicGumtree_0.7_1600_5,498.0049578582053,380.0,2593.4383548067394,1798.0,30506585.5,0.0
ClassicGumtree_0.7_1700_1,1162.9023139873952,522.0,1921.4832298136646,945.5,38644855.5,1.8023190222287456e-159
ClassicGumtree_0.7_1700_2,522.5240594409718,394.0,2750.849124333732,1952.0,28719013.0,0.0
ClassicGumtree_0.7_1700_3,515.5295646916566,389.0,2656.8128430864836,1874.0,30682696.0,0.0
ClassicGumtree_0.7_1700_4,513.699310513149,388.0,2623.5278428178763,1844.0,31317050.0,0.0
ClassicGumtree_0.7_1700_5,513.3689617219029,387.0,2614.2590153970827,1838.0,31480760.5,0.0
ClassicGumtree_0.7_1800_1,1165.6634926591303,524.0,1918.2351215423303,924.5,38647587.0,4.043406180823271e-149
ClassicGumtree_0.7_1800_2,538.9336164766116,401.0,2776.7953353420376,1994.0,29610179.0,0.0
ClassicGumtree_0.7_1800_3,532.2426339019444,396.0,2678.4183900731787,1916.0,31671566.5,0.0
ClassicGumtree_0.7_1800_4,530.3915608258593,395.0,2643.8730076049587,1887.0,32330762.0,0.0
ClassicGumtree_0.7_1800_5,530.0816794353623,394.0,2634.1006321898644,1875.0,32506280.5,0.0
ClassicGumtree_0.7_1900_1,1167.1838445328963,525.0,1917.1002956081081,909.5,38648477.5,7.715858557926856e-143
ClassicGumtree_0.7_1900_2,554.8711994942238,407.0,2799.177163104355,2030.0,30446497.0,0.0
ClassicGumtree_0.7_1900_3,548.3594909862142,403.0,2697.1622383689405,1954.0,32588557.0,0.0
ClassicGumtree_0.7_1900_4,546.8115562953276,401.0,2661.4981895633655,1923.5,33292219.0,0.0
ClassicGumtree_0.7_1900_5,546.697599618798,401.0,2651.8061884073327,1915.0,33485008.0,0.0
ClassicGumtree_0.7_2000_1,1171.2588768454495,527.0,1906.3309152976317,895.0,38673415.5,7.178508534969428e-134
ClassicGumtree_0.7_2000_2,571.868108783285,415.0,2820.5758818703857,2080.0,31309646.0,0.0
ClassicGumtree_0.7_2000_3,565.7395124221796,410.0,2714.8115008880995,1960.0,33546155.0,0.0
ClassicGumtree_0.7_2000_4,564.1089777464623,408.0,2677.550593617253,1832.0,34272665.0,0.0
ClassicGumtree_0.7_2000_5,563.8893334117786,407.0,2667.588471123632,1803.0,34465837.5,0.0
ClassicGumtree_0.8_100_1,892.6260355029585,328.0,1502.1462863597853,704.0,48881090.5,0.0
ClassicGumtree_0.8_100_2,70.92922046867527,63.0,1410.912461678681,653.5,463666.5,0.0
ClassicGumtree_0.8_100_3,60.67435017165277,62.0,1408.5843527855843,652.0,237065.0,0.0
ClassicGumtree_0.8_100_4,60.61239547466798,62.0,1408.200099161261,652.0,239822.5,0.0
ClassicGumtree_0.8_100_5,60.57234251968504,62.0,1406.4825708510375,651.0,238705.0,0.0
ClassicGumtree_0.8_200_1,942.8587099266126,350.0,1660.8731314970787,814.0,52767828.0,0.0
ClassicGumtree_0.8_200_2,119.18152933700487,113.0,1564.8347288119826,768.0,1886647.0,0.0
ClassicGumtree_0.8_200_3,111.30709173715029,111.0,1558.3697039777983,764.0,1615902.5,0.0
ClassicGumtree_0.8_200_4,110.87069341474051,111.0,1556.6583822238647,763.0,1619458.0,0.0
ClassicGumtree_0.8_200_5,110.74273858921161,111.0,1555.2763346098832,761.0,1617244.0,0.0
ClassicGumtree_0.8_300_1,977.7327149529636,355.0,1757.6381886515721,884.0,49674275.5,0.0
ClassicGumtree_0.8_300_2,163.0741439349971,156.0,1712.3384065848734,880.0,4052388.5,0.0
ClassicGumtree_0.8_300_3,155.0682796496957,153.0,1701.585569867091,874.0,3849950.0,0.0
ClassicGumtree_0.8_300_4,154.78532000596746,153.0,1698.676005121639,873.0,3910201.0,0.0
ClassicGumtree_0.8_300_5,154.66731401254856,153.0,1697.3476926225314,871.0,3918115.5,0.0
ClassicGumtree_0.8_400_1,998.2248783710734,371.0,1841.1897208121827,961.0,46154572.0,0.0
ClassicGumtree_0.8_400_2,201.86933918669132,188.0,1849.0753803202097,989.0,6520371.5,0.0
ClassicGumtree_0.8_400_3,195.34217975937722,186.0,1834.153508030431,981.0,6557799.5,0.0
ClassicGumtree_0.8_400_4,194.76453833372892,185.5,1829.181496461072,977.0,6646169.5,0.0
ClassicGumtree_0.8_400_5,194.63168528642737,185.0,1827.5849744711888,976.0,6664002.0,0.0
ClassicGumtree_0.8_500_1,1014.4067410612616,397.5,1898.5426964975986,1012.0,43890772.5,0.0
ClassicGumtree_0.8_500_2,237.13209237507465,218.0,1969.6880881624566,1087.0,9010275.5,0.0
ClassicGumtree_0.8_500_3,230.2625738138872,215.0,1947.813452860105,1072.0,9210985.5,0.0
ClassicGumtree_0.8_500_4,229.91966021901544,215.0,1941.9796426835196,1069.0,9369681.0,0.0
ClassicGumtree_0.8_500_5,229.7473608691196,215.0,1940.3237025796661,1067.0,9394459.0,0.0
ClassicGumtree_0.8_600_1,1022.0196938943442,417.0,1955.602388211382,1057.0,42145396.0,0.0
ClassicGumtree_0.8_600_2,270.9913647289237,243.0,2082.1019316890583,1182.0,11542856.5,0.0
ClassicGumtree_0.8_600_3,264.2568957669549,240.0,2054.7109375,1165.0,11952038.5,0.0
ClassicGumtree_0.8_600_4,263.614785635764,240.0,2046.0900065316787,1157.0,12141706.5,0.0
ClassicGumtree_0.8_600_5,263.3095631424376,240.0,2043.5222352634325,1155.0,12170780.5,0.0
ClassicGumtree_0.8_700_1,1031.188244087342,433.0,1995.9599674311305,1108.0,40869728.0,0.0
ClassicGumtree_0.8_700_2,301.3939816333224,264.0,2181.18914861677,1273.0,13859370.5,0.0
ClassicGumtree_0.8_700_3,295.01156747694887,262.0,2148.1886554621847,1248.5,14473285.5,0.0
ClassicGumtree_0.8_700_4,294.38456347532684,262.0,2137.8961988304095,1243.0,14717840.5,0.0
ClassicGumtree_0.8_700_5,293.96762194606475,261.0,2133.9655555555555,1238.0,14756184.5,0.0
ClassicGumtree_0.8_800_1,1037.412996805781,446.0,2029.5856898029135,1146.0,40106548.5,0.0
ClassicGumtree_0.8_800_2,329.876267281106,285.0,2271.2575987841947,1360.0,16037048.5,0.0
ClassicGumtree_0.8_800_3,324.19747371724463,284.0,2232.986630023026,1331.0,16864662.5,0.0
ClassicGumtree_0.8_800_4,323.5191502803443,283.0,2220.562629094128,1320.5,17157269.0,0.0
ClassicGumtree_0.8_800_5,323.2999446158715,282.0,2216.57374153665,1316.5,17228404.0,0.0
ClassicGumtree_0.8_900_1,1043.7658084449022,459.0,2058.8241988619347,1191.0,39513432.0,0.0
ClassicGumtree_0.8_900_2,356.75990675990676,304.5,2352.725293266913,1443.5,18046115.0,0.0
ClassicGumtree_0.8_900_3,351.31504912176246,302.0,2308.0344584540685,1410.0,19049258.5,0.0
ClassicGumtree_0.8_900_4,350.4454436450839,300.5,2293.221393614542,1399.0,19373985.0,0.0
ClassicGumtree_0.8_900_5,350.26383362114274,300.0,2288.489928726371,1395.0,19465374.0,0.0
ClassicGumtree_0.8_1000_1,1061.2623951182304,468.0,2044.0988805970148,1223.0,39142735.5,0.0
ClassicGumtree_0.8_1000_2,382.12177430603987,320.0,2425.1140780801084,1519.0,19905341.0,0.0
ClassicGumtree_0.8_1000_3,377.0842000284941,317.0,2375.2331086634886,1483.0,21077332.5,0.0
ClassicGumtree_0.8_1000_4,376.2996485691745,317.0,2358.6635978491117,1470.0,21456193.0,0.0
ClassicGumtree_0.8_1000_5,376.03758533956164,316.0,2353.186241065627,1466.0,21557152.0,0.0
ClassicGumtree_0.8_1100_1,1067.6632637666582,474.0,2058.7431561996777,1255.0,38856587.5,0.0
ClassicGumtree_0.8_1100_2,406.51602930304455,334.0,2491.2826645407035,1600.0,21658315.5,0.0
ClassicGumtree_0.8_1100_3,401.6279947827281,332.0,2435.459264352011,1558.0,22961056.5,0.0
ClassicGumtree_0.8_1100_4,400.467081604426,331.0,2416.1120183720336,1538.0,23353932.5,0.0
ClassicGumtree_0.8_1100_5,400.1243329406057,331.0,2409.8659094761824,1531.5,23463490.0,0.0
ClassicGumtree_0.8_1200_1,1071.2899750623442,480.0,2073.0971211118463,1282.0,38709571.0,0.0
ClassicGumtree_0.8_1200_2,429.8305338541667,348.0,2551.4042572882927,1678.0,23263084.0,0.0
ClassicGumtree_0.8_1200_3,424.62838512209726,345.0,2488.8519513068386,1622.5,24674645.5,0.0
ClassicGumtree_0.8_1200_4,423.2946895534397,343.0,2467.068571934171,1604.0,25096090.0,0.0
ClassicGumtree_0.8_1200_5,422.8639204354546,343.0,2460.105235325225,1597.5,25213858.5,0.0
ClassicGumtree_0.8_1300_1,1079.4981199287552,488.0,2072.615371535453,1303.0,38655298.0,0.0
ClassicGumtree_0.8_1300_2,450.2842359215288,358.0,2600.381386861314,1740.0,24626761.5,0.0
ClassicGumtree_0.8_1300_3,445.6088591996887,356.0,2533.63556256377,1689.0,26178942.0,0.0
ClassicGumtree_0.8_1300_4,444.4033459678473,355.0,2510.130657870625,1663.5,26651036.5,0.0
ClassicGumtree_0.8_1300_5,444.13239916186484,354.0,2503.167685988133,1660.0,26788691.5,0.0
ClassicGumtree_0.8_1400_1,1084.3356103793985,493.0,2078.9914708442125,1243.0,38597358.0,0.0
ClassicGumtree_0.8_1400_2,468.81256218905474,368.0,2641.3641865079367,1795.0,25821319.0,0.0
ClassicGumtree_0.8_1400_3,464.13195679796695,365.0,2569.9531503967874,1737.0,27459271.0,0.0
