top,configuration,nrBest,total,best_time_avg,best_time_median,notbest_time_avg,notbest_time_median,time_Mann-Whitney_U_stat,time_Mann-Whitney_U_p,best_size_avg,best_size_median,notbest_size_avg,notbest_size_median,size_Mann-Whitney_U_stat,size_Mann-Whitney_U_p,best_height_avg,best_height_median,notbest_height_avg,notbest_height_median,height_Mann-Whitney_U_stat,height_Mann-Whitney_U_p
90,ClassicGumtree_0.1_400_1,21255,26105,88.30816278522701,36.0,118.95835051546392,39.0,49169315.0,2.6695769758876764e-07,1148.153328628558,499.0,1984.6880412371133,967.0,36325123.0,7.060437064038723e-227,13.176711362032464,12.0,16.904742268041236,15.0,35711978.0,2.7767523354243884e-246
91,ClassicGumtree_0.7_1600_1,21208,26093,770.7774424745379,226.0,785.1387922210849,197.0,49504596.0,6.580726774972253e-07,1161.1413617502828,520.0,1920.5095189355168,964.0,38663249.5,6.319462016460903e-169,13.380611090154659,12.0,15.979733879222108,14.0,39534197.5,3.853858720986597e-148
92,ClassicGumtree_0.5_700_1,21179,26100,218.29255394494547,81.0,230.36659215606585,68.0,49827264.5,8.069462599788788e-07,1163.5370414089427,509.0,1906.2924202397887,964.0,38555345.0,1.3436557284150637e-178,13.31923131403749,12.0,16.235927656980287,14.0,39096077.5,1.8624888970919943e-165
93,ClassicGumtree_0.6_1000_1,21170,26097,383.2803967879074,132.0,380.83458494012586,101.0,48899064.0,4.228018979463457e-12,1176.4730278696268,515.0,1849.2865841282728,1031.0,38780673.5,9.89894022306575e-174,13.357061880018895,12.0,16.06494824436777,14.0,39574516.5,1.3967028762366942e-154
94,ClassicGumtree_0.7_1500_1,21132,26092,699.3964603445012,213.0,710.7764112903226,178.0,49590448.0,1.81109154749817e-09,1157.4998107136098,518.0,1924.6183467741935,995.0,38678675.5,3.6816100087910455e-182,13.367688813174333,12.0,15.995967741935484,14.0,39818936.5,3.9852878498197936e-154
95,ClassicGumtree_0.2_400_1,21076,26105,87.19453406718543,36.0,116.79737522370253,38.0,51264178.5,0.000155384719393543,1145.6914499905106,495.0,1965.2302644660967,959.0,37261285.0,8.761802043454833e-236,13.160277092427405,12.0,16.8409226486379,15.0,36776719.0,2.3656854205106343e-251
96,ClassicGumtree_0.7_1400_1,21053,26093,635.9457559492708,198.0,632.5166666666667,161.0,49790050.0,5.446087680010334e-12,1155.0152947323422,515.0,1922.8829365079366,1022.0,38731812.5,1.2247977959840976e-195,13.346791431149954,12.0,16.041071428571428,14.0,40012530.0,3.0174993580882385e-163
97,ClassicGumtree_0.6_900_1,21020,26098,326.94276879162703,116.0,317.28574241827494,87.0,49639710.0,4.899664459571715e-15,1159.6740247383445,509.0,1898.8601811736905,1017.5,39139676.0,5.2505018376038174e-192,13.323453853472882,12.0,16.125443087829854,14.0,40225371.5,8.285684216158618e-165
98,ClassicGumtree_0.7_1300_1,20962,26093,573.7053239194734,184.0,562.2504385110115,138.0,49727567.5,2.749322946697357e-17,1151.3118977196832,511.0,1924.3942701227832,1064.0,38825769.0,3.4372782464733545e-210,13.328308367522183,12.0,16.06879750535958,14.0,40302359.5,7.776313952613466e-172
99,ClassicGumtree_0.4_500_1,20949,26101,125.71468805193565,50.0,147.1626552795031,43.0,52773359.0,0.006969567372746709,1152.6751634922907,494.0,1917.2179736024846,951.0,38775067.5,4.955568610169858e-216,13.223638359826245,12.0,16.494565217391305,14.0,39065408.5,9.468047161664114e-209
100,ClassicGumtree_0.5_600_1,20883,26101,170.3965905281808,66.0,182.99540053660405,54.0,51798826.0,1.741887813906316e-08,1152.549633673323,498.0,1908.0500191644308,952.0,39577899.5,3.639810701277857e-206,13.2653354403103,12.0,16.286316596397086,14.0,40310018.5,2.30869294092267e-187
101,ClassicGumtree_0.8_2000_1,20871,26091,1070.1907431364093,280.0,1050.1760536398467,219.0,50816440.0,2.878185059473094e-14,1107.4680178237745,512.0,2086.32816091954,1009.0,38782880.0,2.6101563604403596e-228,13.265679651190647,12.0,16.2683908045977,14.0,40186869.0,2.000688008777508e-190
102,ClassicGumtree_0.6_800_1,20847,26099,271.9300139108745,99.0,265.7458111195735,72.0,50288335.5,3.382500121919219e-20,1153.6315057322397,502.0,1898.8726199543032,1008.5,39576350.5,2.0992482346453247e-212,13.293615388305271,12.0,16.15156130997715,14.0,40982163.0,5.887623850048533e-176
103,ClassicGumtree_0.7_1200_1,20833,26094,510.92132674122786,169.0,498.03079262497624,117.0,49960312.5,1.7743638173299083e-23,1144.4719435510967,506.0,1932.4042957612621,1113.0,38954061.0,1.935576248708665e-231,13.302212835405367,12.0,16.104542862573656,14.0,40682665.5,6.533947559071855e-185
104,ClassicGumtree_0.8_1900_1,20795,26091,982.5270497715798,267.0,959.9137084592145,201.0,50833944.0,2.649633788582173e-18,1102.2259677807165,509.0,2092.864237160121,1033.0,38717112.0,5.259302287781905e-245,13.24679009377254,12.0,16.299471299093657,14.0,40330827.0,2.98973118881597e-200
105,ClassicGumtree_0.3_400_1,20778,26105,87.85306574261237,36.0,113.2293974094237,36.0,54532373.5,0.04941597671139241,1139.338868033497,491.0,1944.162380326638,951.0,38800626.5,2.0872232457302065e-249,13.134806044855136,12.0,16.73437206682936,15.0,38723420.5,1.0696213035859247e-252
106,ClassicGumtree_0.8_1800_1,20730,26091,915.1652677279305,256.5,886.9951501585525,184.0,50723916.0,3.3635204913508e-23,1099.574336710082,506.0,2091.1065099794814,1065.0,38690483.0,1.3354474239848725e-258,13.234732272069465,12.0,16.30908412609588,14.0,40501895.0,2.3228704099508433e-207
107,ClassicGumtree_0.7_1100_1,20718,26095,449.4260546384786,153.0,422.96652408406175,99.0,50033885.5,5.688661948892915e-31,1141.8173568877305,501.0,1926.558861818858,1139.0,39126824.0,7.320353415544866e-249,13.284438652379574,12.0,16.117537660405432,14.0,41084795.0,7.994388531168004e-195
108,ClassicGumtree_0.8_1700_1,20650,26092,846.1784503631961,246.0,803.202315325248,164.0,50603534.5,6.663714252265768e-30,1095.9102663438257,503.0,2090.3796398382947,1094.5,38641158.0,2.634101701356066e-276,13.221016949152542,12.0,16.319735391400222,14.0,40726747.5,6.579359764824425e-216
109,ClassicGumtree_0.6_700_1,20606,26100,219.9034747161021,83.0,217.13087004004367,59.0,51568478.0,1.6656777629344648e-24,1146.9003688246141,494.0,1891.2244266472514,993.0,40286086.5,1.7743513184643365e-237,13.252353683393187,12.0,16.182562795777212,14.0,41879499.5,1.454437345847637e-194
110,ClassicGumtree_0.8_1600_1,20560,26092,781.0533560311284,234.0,721.6444323933478,145.0,50546949.0,2.5148735179837736e-37,1092.4970817120623,500.0,2086.8859363702095,1135.0,38612811.5,2.522248370725596e-295,13.208706225680935,12.0,16.315075921908893,14.0,41041219.0,1.8704168657863075e-223
111,ClassicGumtree_0.7_1000_1,20547,26097,388.0723706623838,137.0,357.6055855855856,84.0,50308940.0,1.1423525018561149e-41,1135.792086435976,496.0,1924.3691891891892,1113.5,39439909.0,3.2787342136783087e-273,13.252542950309047,12.0,16.147927927927928,14.0,41822680.5,1.4357936664765606e-205
112,ClassicGumtree_0.5_500_1,20462,26101,127.09349037239761,51.0,138.7744280900869,41.0,54652451.5,6.438355518110477e-10,1140.4920828853485,482.0,1895.398120234084,942.0,41096419.5,5.995599420381235e-241,13.181849281595152,12.0,16.363716971094167,14.0,41771857.0,8.622190481867907e-223
113,ClassicGumtree_0.8_1500_1,20449,26092,709.868599931537,221.0,648.5482899167109,129.0,50550978.5,1.785071106051059e-46,1087.7286419873833,496.0,2084.6057061846536,1191.0,38593529.0,0.0,13.192918969142745,12.0,16.311181995392523,14.0,41464031.5,1.409849754387642e-231
114,ClassicGumtree_0.4_400_1,20364,26105,88.46827735219014,37.0,108.09963421006793,34.0,57775420.5,0.08892137058570321,1127.3571498723238,482.0,1928.6248040411078,951.0,40764994.0,7.614790589966555e-270,13.103957965036338,12.0,16.584218777216513,14.0,41142189.5,1.4349142612074893e-259
115,ClassicGumtree_0.7_900_1,20358,26098,331.2048334806955,120.0,295.3362369337979,72.5,50997535.0,1.8244513141027055e-49,1118.8718931132723,490.0,1958.3216027874564,1092.0,39835071.0,4.840994435297413e-298,13.21264367816092,12.0,16.19529616724739,14.0,42529134.0,1.9717697145984018e-219
116,ClassicGumtree_0.8_1400_1,20348,26093,645.0191665028505,207.0,577.103046127067,114.0,50697721.0,1.1945929026421376e-53,1084.3356103793985,493.0,2078.9914708442125,1243.0,38597358.0,0.0,13.166060546491055,12.0,16.350565709312445,14.0,41694715.0,2.114154065077577e-243
117,ClassicGumtree_0.1_300_1,20283,26110,56.69245180693191,25.0,80.71477604256049,29.0,54710245.0,2.6402456212099593e-18,1111.1599368929647,482.0,1973.3881928951432,962.0,40343154.0,1.3772605268963007e-299,12.974362766849085,12.0,16.987128882787026,15.0,39006384.0,0.0
118,ClassicGumtree_0.6_600_1,20272,26101,171.65859313338595,68.0,172.76136558586379,46.0,53322555.5,3.214930511426278e-30,1137.4114048934491,480.0,1881.5054040144107,972.0,41422233.0,3.632506565816975e-266,13.197957774269929,12.0,16.203980099502488,14.0,43237498.5,1.4363856248054635e-215
119,ClassicGumtree_0.8_1300_1,20212,26093,583.3248070453196,193.0,509.05339228022444,96.0,50535328.0,6.889427935805409e-69,1079.4981199287552,488.0,2072.615371535453,1303.0,38655298.0,0.0,13.140955867801306,12.0,16.36320353681347,14.0,42060445.5,3.2281700007574174e-257
120,ClassicGumtree_0.7_800_1,20127,26099,275.6813235951707,103.0,247.39953114534495,59.0,51615484.5,3.911771586083634e-62,1113.5617329954787,479.0,1944.0686537173476,1066.0,40401834.0,0.0,13.179261688279425,12.0,16.192397856664435,14.0,43517401.5,6.451896210216985e-232
121,ClassicGumtree_0.2_300_1,20098,26110,55.01507612697781,24.0,76.16833000665336,27.0,56904990.0,3.792306082245647e-12,1109.973280923475,477.0,1950.8228542914171,951.0,41262645.5,1.2068826366502518e-305,12.962135535874216,12.0,16.904524284763806,15.0,40045357.5,0.0
122,ClassicGumtree_0.8_1200_1,20050,26094,520.2477306733167,177.0,447.00628722700196,82.0,50619515.0,2.3611600197640815e-84,1071.2899750623442,480.0,2073.0971211118463,1282.0,38709571.0,0.0,13.114114713216958,12.0,16.365486432825943,14.0,42533681.0,2.0302320518211385e-272
123,ClassicGumtree_0.9_2000_1,19984,26091,1085.9793835068053,281.0,907.0985754052726,116.0,51188016.0,1.56290264063414e-81,979.1175940752602,483.0,2364.1578516456525,1299.0,37238830.5,0.0,12.955314251401122,12.0,16.847879482560995,15.0,41085362.5,0.0
124,ClassicGumtree_0.8_1100_1,19885,26095,456.79190344480764,161.0,382.09806763285025,71.0,50766277.0,6.928350409501773e-100,1067.6632637666582,474.0,2058.7431561996777,1255.0,38856587.5,0.0,13.088559215489061,12.0,16.364734299516908,14.0,42996797.0,5.770578182440224e-288
125,ClassicGumtree_0.9_1900_1,19867,26091,998.1027835103438,268.0,819.6156812339332,104.0,51078487.0,9.703030169962023e-96,971.5633462525797,478.0,2362.234736503856,1366.0,37036320.0,0.0,12.925504605627422,12.0,16.869858611825194,15.0,41218956.0,0.0
126,ClassicGumtree_0.5_400_1,19845,26105,89.3540942302847,37.0,102.53386581469648,31.0,59272124.5,2.2635860113388198e-08,1118.579793398841,470.0,1890.0191693290735,934.0,43146271.5,8.792329117996343e-292,13.066061980347694,12.0,16.415814696485622,14.0,43858881.5,1.663125736738198e-271
127,ClassicGumtree_0.7_700_1,19831,26100,222.84579698451918,86.0,203.76950071781783,47.0,52970592.5,3.375212419495011e-70,1106.340830013615,469.0,1927.5117243579518,1044.0,41167534.5,0.0,13.138419646008774,12.0,16.180730579039718,14.0,44616478.0,8.665036280426917e-251
128,ClassicGumtree_0.6_500_1,19805,26101,128.44912900782631,53.0,129.59513977128336,35.0,55909775.0,2.1520969712022336e-35,1126.6446351931331,465.0,1860.1813850063531,953.0,43032541.5,2.45929585145894e-301,13.118555920222166,12.0,16.230781448538753,14.0,44875146.0,5.473916545340975e-248
129,ClassicGumtree_0.3_300_1,19774,26110,55.16486295135026,24.0,74.02493686868686,26.0,59963973.5,1.416728342709589e-07,1104.348943056539,472.0,1925.377840909091,938.0,42774289.0,0.0,12.934004248002427,12.0,16.790719696969695,15.0,41951824.5,0.0
130,ClassicGumtree_0.9_1800_1,19761,26091,931.035322099084,258.0,751.9036334913112,92.0,50885598.0,5.479058716446431e-111,966.2540357269369,474.0,2355.521642969984,1425.0,36878655.0,0.0,12.901624411720055,12.0,16.8783570300158,15.0,41329882.0,0.0
131,ClassicGumtree_0.8_1000_1,19665,26097,394.88665141113654,144.0,318.64272388059703,60.0,50825249.0,3.1685469411623277e-124,1061.2623951182304,468.0,2044.0988805970148,1223.0,39142735.5,0.0,13.050648360030511,12.0,16.3681592039801,14.0,43790660.0,1.4776434462950306e-302
132,ClassicGumtree_0.9_1700_1,19633,26092,860.6287882646565,247.0,678.6137172936988,81.0,50725929.5,4.1302608034584367e-129,959.8144960016299,470.0,2347.4771636476235,1506.0,36692619.5,0.0,12.875821321244842,12.0,16.881096144914075,15.0,41521073.5,0.0
133,ClassicGumtree_0.9_1600_1,19505,26092,792.764521917457,237.0,610.1425535144982,73.0,50550993.5,3.402704500911433e-148,954.4049730838246,466.0,2336.5301351146195,1602.0,36534434.5,0.0,12.84942322481415,12.0,16.881433125853956,15.0,41780608.5,0.0
134,ClassicGumtree_0.7_600_1,19429,26101,173.54573060888362,70.0,159.5283273381295,37.0,54616419.0,1.588836614248634e-82,1097.404807246899,455.0,1903.9899580335732,1015.0,42409895.0,0.0,13.08147614390859,12.0,16.163369304556355,14.0,46086127.0,7.127952487281559e-274
135,ClassicGumtree_0.8_900_1,19420,26098,338.188105046344,126.0,262.41045223120693,48.0,51218393.0,1.8153608577661185e-145,1043.7658084449022,459.0,2058.8241988619347,1191.0,39513432.0,0.0,13.005561277033985,12.0,16.378556454028153,14.0,44589457.5,0.0
136,ClassicGumtree_0.9_1500_1,19334,26092,722.0430329988621,225.5,540.5984018940514,62.0,50333016.0,1.7725769805943746e-174,947.8066618392469,460.0,2320.434891979876,1576.0,36348308.5,0.0,12.813851246508742,12.0,16.88117786327316,15.0,42147856.5,0.0
137,ClassicGumtree_0.4_300_1,19326,26110,55.42673082893511,25.0,71.21034787735849,24.0,64585557.0,0.034897793086267996,1093.296595260271,468.0,1902.6444575471698,931.5,44734682.0,0.0,12.909241436406912,12.0,16.60657429245283,15.0,44465424.5,0.0
138,ClassicGumtree_0.9_1400_1,19150,26093,657.2416187989556,211.0,474.9664410197321,53.0,50202604.5,1.3356367761437953e-201,940.664229765013,452.0,2303.636324355466,1537.0,36162760.5,0.0,12.768720626631854,11.0,16.89701857986461,15.0,42455124.0,0.0
139,ClassicGumtree_0.6_400_1,19139,26105,91.45425570823971,38.0,95.75351708297445,25.5,60029440.5,3.722488098380344e-35,1104.9528188515596,451.0,1849.2741889175998,934.0,45163230.5,0.0,12.998955013323581,12.0,16.260694803330463,14.0,47005475.5,4.512245341188165e-293
140,ClassicGumtree_0.8_800_1,19097,26099,281.7241975179347,109.0,216.29120251356755,38.0,51608061.0,2.9873012833150804e-176,1037.412996805781,446.0,2029.5856898029135,1146.0,40106548.5,0.0,12.965230140859822,12.0,16.332904884318765,14.0,45760707.0,0.0
141,ClassicGumtree_0.9_1300_1,18944,26093,593.6006651182432,198.0,416.0230801510701,43.0,49852295.0,6.023185322554771e-238,933.4669024493244,444.0,2283.434046719821,1499.0,36032008.5,0.0,12.726034628378379,11.0,16.891173590711986,15.0,42756898.0,0.0
142,ClassicGumtree_0.7_500_1,18872,26101,130.2868270453582,55.0,118.23585558168487,27.0,56602423.0,4.0285684148322043e-101,1088.6115938957184,434.0,1864.7974823627058,976.0,44269219.0,0.0,12.994966087325137,12.0,16.15174989625121,14.0,47959186.5,4.744272586951519e-304
143,ClassicGumtree_0.5_300_1,18774,26110,56.13529349099819,25.0,67.95324427480917,22.0,67525783.5,0.00727457445678337,1088.3648663044637,460.0,1854.36586695747,907.5,47122400.5,0.0,12.874560562480026,12.0,16.41712104689204,14.0,47095663.0,0.0
144,ClassicGumtree_0.8_700_1,18731,26100,229.13336180663072,92.0,174.75871895779616,30.0,52448200.0,3.875169336258993e-201,1031.188244087342,433.0,1995.9599674311305,1108.0,40869728.0,0.0,12.923709358816934,11.0,16.27235717193649,14.0,47011688.0,0.0
145,ClassicGumtree_0.9_1200_1,18696,26095,529.8339216944801,180.5,361.47276659007974,35.0,49706382.5,4.804462174408443e-276,922.2439024390244,436.0,2266.2700364914176,1455.0,35872664.0,0.0,12.68533376123235,11.0,16.85376402216516,15.0,43239802.5,0.0
146,SimpleGumtree_0.1_1,18491,26556,6.120707371153534,2.0,6.159206447613143,2.0,70376038.5,6.118808215224874e-14,1316.8875669244496,564.0,1353.0305021698698,616.0,71377201.0,1.4376753534526207e-08,13.852522848953544,12.0,14.551022938623683,13.0,67900479.5,1.5739747416743338e-31
147,SimpleGumtree_0.3_1,18490,26556,5.523904813412655,2.0,5.406025291346392,2.0,70547070.5,5.1039365174251e-13,1316.958409951325,564.5,1352.8636250929828,616.0,71395664.0,1.6417703695213978e-08,13.853055705786911,12.0,14.549714852467146,13.0,67918734.5,2.063485513814223e-31
148,SimpleGumtree_0.5_1,18490,26556,5.351865873445106,2.0,5.155467393999504,2.0,70434068.0,1.1813230511540046e-13,1316.958409951325,564.5,1352.8636250929828,616.0,71395664.0,1.6417703695213978e-08,13.853055705786911,12.0,14.549714852467146,13.0,67918734.5,2.063485513814223e-31
149,SimpleGumtree_0.7_1,18490,26556,5.228123309897242,2.0,5.006074882221672,2.0,70444791.5,1.342512198912297e-13,1316.958409951325,564.5,1352.8636250929828,616.0,71395664.0,1.6417703695213978e-08,13.853055705786911,12.0,14.549714852467146,13.0,67918734.5,2.063485513814223e-31
150,SimpleGumtree_0.9_1,18490,26556,5.12493239588967,2.0,4.892883709397471,2.0,70345183.0,3.545351405129216e-14,1316.958409951325,564.5,1352.8636250929828,616.0,71395664.0,1.6417703695213978e-08,13.853055705786911,12.0,14.549714852467146,13.0,67918734.5,2.063485513814223e-31
151,ClassicGumtree_0.1_200_1,18482,26124,31.39925332756195,15.0,47.540827008636484,20.0,62382994.5,3.002846004376342e-50,1061.2126934314467,453.0,1894.8730698769955,937.0,46762439.0,0.0,12.630180716372687,11.0,16.876079560324523,15.0,43885373.0,0.0
152,ClassicGumtree_0.9_1100_1,18421,26096,464.9774170783345,165.0,304.55087947882737,29.0,49524149.5,0.0,915.515444329841,426.0,2234.7635179153094,1413.0,35793877.0,0.0,12.639487541392976,11.0,16.81745928338762,15.0,43716303.5,0.0
153,ClassicGumtree_0.2_200_1,18292,26124,28.999781325169472,14.0,43.839249233912156,17.0,64725703.5,1.8571655057833971e-35,1060.4663787448064,450.0,1876.3919816138916,926.0,47536047.5,0.0,12.615897660179314,11.0,16.80643513789581,15.0,44704552.5,0.0
154,ClassicGumtree_0.8_600_1,18229,26101,177.95276756816062,75.0,136.1598069105691,22.0,53385053.5,2.542855084026588e-237,1022.0196938943442,417.0,1955.602388211382,1057.0,42145396.0,0.0,12.859344999725712,11.0,16.207952235772357,14.0,48607927.0,0.0
155,ClassicGumtree_0.7_400_1,18114,26105,91.89571602075742,40.0,86.58716055562508,20.0,60237365.5,4.3929351502537866e-104,1071.2586397261787,415.0,1830.1785758978851,946.0,46554431.0,0.0,12.87727724412057,11.0,16.118132899511952,14.0,50137242.0,0.0
156,ClassicGumtree_0.9_1000_1,18066,26098,403.167164840031,147.0,248.17741533864543,23.0,49215353.0,0.0,905.8982619284844,416.0,2197.790338645418,1359.5,35804218.5,0.0,12.568803276873686,11.0,16.791334661354583,15.0,44282726.0,0.0
157,ClassicGumtree_0.1_2000_2,18055,26146,1150.890113541955,343.0,910.0111234705228,165.0,61516021.5,4.646537547185716e-93,575.665134311825,420.0,2934.9466073414906,2174.0,29028184.0,0.0,11.93547493769039,11.0,18.18403164009393,16.0,38101731.5,0.0
158,ClassicGumtree_1_2000_1,18055,26108,541.8206037108835,155.0,300.57990810877936,15.0,45823158.0,0.0,584.0684574909998,416.0,2926.353160312927,2185.0,28663603.5,0.0,11.979728607034062,11.0,18.11151123804793,16.0,38081020.5,0.0
159,ClassicGumtree_0.2_2000_2,18026,26146,1151.4563408410074,343.0,910.5641625615764,166.0,61748332.5,1.694518295268252e-91,575.5325085986908,419.0,2926.8150246305418,2167.0,29171908.0,0.0,11.930877621213803,11.0,18.17192118226601,16.0,38208471.0,0.0
160,ClassicGumtree_0.6_300_1,17983,26110,57.12684201746094,26.0,63.157868832287434,19.0,67477382.0,1.5833520946132006e-23,1075.4070511038203,441.0,1808.4834502276362,897.0,49128289.0,0.0,12.804037146193627,11.0,16.22837455395595,14.0,50159451.5,0.0
